COD_DPTO,NOMBRE DPTO,COD_MPIO,NOMBRE MPIO,SEXOS,ANO,Población
8,Atlántico,08436,Manatí,HOMBRES,2018,"10,085"
8,Atlántico,08436,Manatí,MUJERES,2018,"9,723"
8,Atlántico,08520,Palmar de Varela,AMBOS SEXOS,2018,"28,932"
8,Atlántico,08520,Palmar de Varela,HOMBRES,2018,"14,506"
8,Atlántico,08520,Palmar de Varela,MUJERES,2018,"14,426"
8,Atlántico,08549,Piojó,AMBOS SEXOS,2018,"6,608"
8,Atlántico,08549,Piojó,HOMBRES,2018,"3,447"
8,Atlántico,08549,Piojó,MUJERES,2018,"3,161"
8,Atlántico,08558,Polonuevo,AMBOS SEXOS,2018,"18,197"
8,Atlántico,08558,Polonuevo,HOMBRES,2018,"9,182"
8,Atlántico,08558,Polonuevo,MUJERES,2018,"9,015"
8,Atlántico,08560,Ponedera,AMBOS SEXOS,2018,"23,848"
8,Atlántico,08560,Ponedera,HOMBRES,2018,"12,124"
8,Atlántico,08560,Ponedera,MUJERES,2018,"11,724"
8,Atlántico,08573,Puerto Colombia,AMBOS SEXOS,2018,"49,264"
8,Atlántico,08573,Puerto Colombia,HOMBRES,2018,"24,022"
8,Atlántico,08573,Puerto Colombia,MUJERES,2018,"25,242"
8,Atlántico,08606,Repelón,AMBOS SEXOS,2018,"26,200"
8,Atlántico,08606,Repelón,HOMBRES,2018,"13,095"
8,Atlántico,08606,Repelón,MUJERES,2018,"13,105"
8,Atlántico,08634,Sabanagrande,AMBOS SEXOS,2018,"32,334"
8,Atlántico,08634,Sabanagrande,HOMBRES,2018,"16,105"
8,Atlántico,08634,Sabanagrande,MUJERES,2018,"16,229"
8,Atlántico,08638,Sabanalarga,AMBOS SEXOS,2018,"93,261"
8,Atlántico,08638,Sabanalarga,HOMBRES,2018,"46,255"
8,Atlántico,08638,Sabanalarga,MUJERES,2018,"47,006"
8,Atlántico,08675,Santa Lucía,AMBOS SEXOS,2018,"16,023"
8,Atlántico,08675,Santa Lucía,HOMBRES,2018,"8,000"
8,Atlántico,08675,Santa Lucía,MUJERES,2018,"8,023"
8,Atlántico,08685,Santo Tomás,AMBOS SEXOS,2018,"29,829"
8,Atlántico,08685,Santo Tomás,HOMBRES,2018,"14,749"
8,Atlántico,08685,Santo Tomás,MUJERES,2018,"15,080"
8,Atlántico,08758,Soledad,AMBOS SEXOS,2018,"603,999"
8,Atlántico,08758,Soledad,HOMBRES,2018,"294,311"
8,Atlántico,08758,Soledad,MUJERES,2018,"309,688"
8,Atlántico,08770,Suan,AMBOS SEXOS,2018,"11,940"
8,Atlántico,08770,Suan,HOMBRES,2018,"5,848"
8,Atlántico,08770,Suan,MUJERES,2018,"6,092"
8,Atlántico,08832,Tubará,AMBOS SEXOS,2018,"17,377"
8,Atlántico,08832,Tubará,HOMBRES,2018,"8,994"
8,Atlántico,08832,Tubará,MUJERES,2018,"8,383"
8,Atlántico,08849,Usiacurí,AMBOS SEXOS,2018,"12,250"
8,Atlántico,08849,Usiacurí,HOMBRES,2018,"6,276"
8,Atlántico,08849,Usiacurí,MUJERES,2018,"5,974"
11,"Bogotá, D.C.",11001,"Bogotá, D.C.",AMBOS SEXOS,2018,"7,412,566"
11,"Bogotá, D.C.",11001,"Bogotá, D.C.",HOMBRES,2018,"3,544,078"
11,"Bogotá, D.C.",11001,"Bogotá, D.C.",MUJERES,2018,"3,868,488"
13,Bolívar,13001,Cartagena,AMBOS SEXOS,2018,"973,045"
13,Bolívar,13001,Cartagena,HOMBRES,2018,"468,058"
13,Bolívar,13001,Cartagena,MUJERES,2018,"504,987"
13,Bolívar,13006,Achí,AMBOS SEXOS,2018,"24,352"
13,Bolívar,13006,Achí,HOMBRES,2018,"12,816"
13,Bolívar,13006,Achí,MUJERES,2018,"11,536"
13,Bolívar,13030,Altos del Rosario,AMBOS SEXOS,2018,"10,972"
13,Bolívar,13030,Altos del Rosario,HOMBRES,2018,"5,721"
13,Bolívar,13030,Altos del Rosario,MUJERES,2018,"5,251"
13,Bolívar,13042,Arenal,AMBOS SEXOS,2018,"7,365"
13,Bolívar,13042,Arenal,HOMBRES,2018,"3,812"
13,Bolívar,13042,Arenal,MUJERES,2018,"3,553"
13,Bolívar,13052,Arjona,AMBOS SEXOS,2018,"69,503"
13,Bolívar,13052,Arjona,HOMBRES,2018,"34,394"
13,Bolívar,13052,Arjona,MUJERES,2018,"35,109"
13,Bolívar,13062,Arroyohondo,AMBOS SEXOS,2018,"8,254"
13,Bolívar,13062,Arroyohondo,HOMBRES,2018,"4,170"
13,Bolívar,13062,Arroyohondo,MUJERES,2018,"4,084"
13,Bolívar,13074,Barranco de Loba,AMBOS SEXOS,2018,"14,836"
13,Bolívar,13074,Barranco de Loba,HOMBRES,2018,"7,632"
13,Bolívar,13074,Barranco de Loba,MUJERES,2018,"7,204"
13,Bolívar,13140,Calamar,AMBOS SEXOS,2018,"22,474"
13,Bolívar,13140,Calamar,HOMBRES,2018,"11,388"
13,Bolívar,13140,Calamar,MUJERES,2018,"11,086"
13,Bolívar,13160,Cantagallo,AMBOS SEXOS,2018,"8,234"
13,Bolívar,13160,Cantagallo,HOMBRES,2018,"4,351"
13,Bolívar,13160,Cantagallo,MUJERES,2018,"3,883"
13,Bolívar,13188,Cicuco,AMBOS SEXOS,2018,"13,442"
13,Bolívar,13188,Cicuco,HOMBRES,2018,"6,790"
13,Bolívar,13188,Cicuco,MUJERES,2018,"6,652"
13,Bolívar,13212,Córdoba,AMBOS SEXOS,2018,"15,960"
13,Bolívar,13212,Córdoba,HOMBRES,2018,"8,467"
13,Bolívar,13212,Córdoba,MUJERES,2018,"7,493"
13,Bolívar,13222,Clemencia,AMBOS SEXOS,2018,"14,511"
13,Bolívar,13222,Clemencia,HOMBRES,2018,"7,348"
13,Bolívar,13222,Clemencia,MUJERES,2018,"7,163"
13,Bolívar,13244,El Carmen de Bolívar,AMBOS SEXOS,2018,"70,131"
13,Bolívar,13244,El Carmen de Bolívar,HOMBRES,2018,"36,219"
13,Bolívar,13244,El Carmen de Bolívar,MUJERES,2018,"33,912"
13,Bolívar,13248,El Guamo,AMBOS SEXOS,2018,"8,647"
13,Bolívar,13248,El Guamo,HOMBRES,2018,"4,581"
13,Bolívar,13248,El Guamo,MUJERES,2018,"4,066"
13,Bolívar,13268,El Peñón,AMBOS SEXOS,2018,"7,651"
13,Bolívar,13268,El Peñón,HOMBRES,2018,"4,024"
13,Bolívar,13268,El Peñón,MUJERES,2018,"3,627"
13,Bolívar,13300,Hatillo de Loba,AMBOS SEXOS,2018,"12,317"
13,Bolívar,13300,Hatillo de Loba,HOMBRES,2018,"6,322"
13,Bolívar,13300,Hatillo de Loba,MUJERES,2018,"5,995"
13,Bolívar,13430,Magangué,AMBOS SEXOS,2018,"133,270"
13,Bolívar,13430,Magangué,HOMBRES,2018,"66,717"
13,Bolívar,13430,Magangué,MUJERES,2018,"66,553"
13,Bolívar,13433,Mahates,AMBOS SEXOS,2018,"27,692"
13,Bolívar,13433,Mahates,HOMBRES,2018,"14,193"
13,Bolívar,13433,Mahates,MUJERES,2018,"13,499"
13,Bolívar,13440,Margarita,AMBOS SEXOS,2018,"10,673"
13,Bolívar,13440,Margarita,HOMBRES,2018,"5,559"
13,Bolívar,13440,Margarita,MUJERES,2018,"5,114"
13,Bolívar,13442,María La Baja,AMBOS SEXOS,2018,"46,112"
13,Bolívar,13442,María La Baja,HOMBRES,2018,"23,340"
13,Bolívar,13442,María La Baja,MUJERES,2018,"22,772"
13,Bolívar,13458,Montecristo,AMBOS SEXOS,2018,"16,389"
13,Bolívar,13458,Montecristo,HOMBRES,2018,"8,999"
13,Bolívar,13458,Montecristo,MUJERES,2018,"7,390"
13,Bolívar,13468,Mompós,AMBOS SEXOS,2018,"44,442"
13,Bolívar,13468,Mompós,HOMBRES,2018,"22,050"
13,Bolívar,13468,Mompós,MUJERES,2018,"22,392"
13,Bolívar,13473,Morales,AMBOS SEXOS,2018,"22,259"
13,Bolívar,13473,Morales,HOMBRES,2018,"11,834"
13,Bolívar,13473,Morales,MUJERES,2018,"10,425"
13,Bolívar,13490,Norosí,AMBOS SEXOS,2018,"9,212"
13,Bolívar,13490,Norosí,HOMBRES,2018,"4,920"
13,Bolívar,13490,Norosí,MUJERES,2018,"4,292"
13,Bolívar,13549,Pinillos,AMBOS SEXOS,2018,"24,218"
13,Bolívar,13549,Pinillos,HOMBRES,2018,"12,745"
13,Bolívar,13549,Pinillos,MUJERES,2018,"11,473"
13,Bolívar,13580,Regidor,AMBOS SEXOS,2018,"6,723"
13,Bolívar,13580,Regidor,HOMBRES,2018,"3,378"
13,Bolívar,13580,Regidor,MUJERES,2018,"3,345"
13,Bolívar,13600,Río Viejo ,AMBOS SEXOS,2018,"10,598"
13,Bolívar,13600,Río Viejo ,HOMBRES,2018,"5,626"
13,Bolívar,13600,Río Viejo ,MUJERES,2018,"4,972"
13,Bolívar,13620,San Cristóbal,AMBOS SEXOS,2018,"8,054"
13,Bolívar,13620,San Cristóbal,HOMBRES,2018,"4,043"
13,Bolívar,13620,San Cristóbal,MUJERES,2018,"4,011"
13,Bolívar,13647,San Estanislao,AMBOS SEXOS,2018,"18,251"
13,Bolívar,13647,San Estanislao,HOMBRES,2018,"9,148"
13,Bolívar,13647,San Estanislao,MUJERES,2018,"9,103"
13,Bolívar,13650,San Fernando,AMBOS SEXOS,2018,"12,536"
13,Bolívar,13650,San Fernando,HOMBRES,2018,"6,493"
13,Bolívar,13650,San Fernando,MUJERES,2018,"6,043"
13,Bolívar,13654,San Jacinto,AMBOS SEXOS,2018,"23,913"
13,Bolívar,13654,San Jacinto,HOMBRES,2018,"12,253"
13,Bolívar,13654,San Jacinto,MUJERES,2018,"11,660"
13,Bolívar,13655,San Jacinto del Cauca,AMBOS SEXOS,2018,"9,935"
13,Bolívar,13655,San Jacinto del Cauca,HOMBRES,2018,"5,284"
13,Bolívar,13655,San Jacinto del Cauca,MUJERES,2018,"4,651"
13,Bolívar,13657,San Juan Nepomuceno,AMBOS SEXOS,2018,"36,874"
13,Bolívar,13657,San Juan Nepomuceno,HOMBRES,2018,"18,848"
13,Bolívar,13657,San Juan Nepomuceno,MUJERES,2018,"18,026"
13,Bolívar,13667,San Martín de Loba,AMBOS SEXOS,2018,"14,774"
13,Bolívar,13667,San Martín de Loba,HOMBRES,2018,"7,755"
13,Bolívar,13667,San Martín de Loba,MUJERES,2018,"7,019"
13,Bolívar,13670,San Pablo,AMBOS SEXOS,2018,"27,190"
13,Bolívar,13670,San Pablo,HOMBRES,2018,"13,806"
13,Bolívar,13670,San Pablo,MUJERES,2018,"13,384"
13,Bolívar,13673,Santa Catalina,AMBOS SEXOS,2018,"14,563"
13,Bolívar,13673,Santa Catalina,HOMBRES,2018,"7,278"
13,Bolívar,13673,Santa Catalina,MUJERES,2018,"7,285"
13,Bolívar,13683,Santa Rosa,AMBOS SEXOS,2018,"20,963"
13,Bolívar,13683,Santa Rosa,HOMBRES,2018,"10,466"
13,Bolívar,13683,Santa Rosa,MUJERES,2018,"10,497"
13,Bolívar,13688,Santa Rosa del Sur,AMBOS SEXOS,2018,"32,646"
13,Bolívar,13688,Santa Rosa del Sur,HOMBRES,2018,"16,866"
13,Bolívar,13688,Santa Rosa del Sur,MUJERES,2018,"15,780"
13,Bolívar,13744,Simití,AMBOS SEXOS,2018,"18,110"
13,Bolívar,13744,Simití,HOMBRES,2018,"9,545"
13,Bolívar,13744,Simití,MUJERES,2018,"8,565"
13,Bolívar,13760,Soplaviento,AMBOS SEXOS,2018,"10,650"
13,Bolívar,13760,Soplaviento,HOMBRES,2018,"5,238"
13,Bolívar,13760,Soplaviento,MUJERES,2018,"5,412"
13,Bolívar,13780,Talaigua Nuevo,AMBOS SEXOS,2018,"13,108"
13,Bolívar,13780,Talaigua Nuevo,HOMBRES,2018,"6,639"
13,Bolívar,13780,Talaigua Nuevo,MUJERES,2018,"6,469"
13,Bolívar,13810,Tiquisio,AMBOS SEXOS,2018,"18,035"
13,Bolívar,13810,Tiquisio,HOMBRES,2018,"9,515"
13,Bolívar,13810,Tiquisio,MUJERES,2018,"8,520"
13,Bolívar,13836,Turbaco,AMBOS SEXOS,2018,"105,166"
13,Bolívar,13836,Turbaco,HOMBRES,2018,"51,850"
13,Bolívar,13836,Turbaco,MUJERES,2018,"53,316"
13,Bolívar,13838,Turbaná,AMBOS SEXOS,2018,"16,403"
13,Bolívar,13838,Turbaná,HOMBRES,2018,"8,388"
13,Bolívar,13838,Turbaná,MUJERES,2018,"8,015"
13,Bolívar,13873,Villanueva,AMBOS SEXOS,2018,"23,777"
13,Bolívar,13873,Villanueva,HOMBRES,2018,"12,120"
13,Bolívar,13873,Villanueva,MUJERES,2018,"11,657"
13,Bolívar,13894,Zambrano,AMBOS SEXOS,2018,"11,880"
13,Bolívar,13894,Zambrano,HOMBRES,2018,"6,334"
13,Bolívar,13894,Zambrano,MUJERES,2018,"5,546"
15,Boyacá,15001,Tunja,AMBOS SEXOS,2018,"172,548"
15,Boyacá,15001,Tunja,HOMBRES,2018,"81,430"
15,Boyacá,15001,Tunja,MUJERES,2018,"91,118"
15,Boyacá,15022,Almeida,AMBOS SEXOS,2018,"1,910"
15,Boyacá,15022,Almeida,HOMBRES,2018,994
15,Boyacá,15022,Almeida,MUJERES,2018,916
15,Boyacá,15047,Aquitania,AMBOS SEXOS,2018,"15,377"
15,Boyacá,15047,Aquitania,HOMBRES,2018,"7,820"
15,Boyacá,15047,Aquitania,MUJERES,2018,"7,557"
15,Boyacá,15051,Arcabuco,AMBOS SEXOS,2018,"5,831"
15,Boyacá,15051,Arcabuco,HOMBRES,2018,"2,912"
15,Boyacá,15051,Arcabuco,MUJERES,2018,"2,919"
15,Boyacá,15087,Belén,AMBOS SEXOS,2018,"7,481"
15,Boyacá,15087,Belén,HOMBRES,2018,"3,571"
15,Boyacá,15087,Belén,MUJERES,2018,"3,910"
15,Boyacá,15090,Berbeo,AMBOS SEXOS,2018,"1,596"
15,Boyacá,15090,Berbeo,HOMBRES,2018,814
15,Boyacá,15090,Berbeo,MUJERES,2018,782
15,Boyacá,15092,Betéitiva,AMBOS SEXOS,2018,"1,963"
15,Boyacá,15092,Betéitiva,HOMBRES,2018,963
15,Boyacá,15092,Betéitiva,MUJERES,2018,"1,000"
15,Boyacá,15097,Boavita,AMBOS SEXOS,2018,"5,059"
15,Boyacá,15097,Boavita,HOMBRES,2018,"2,501"
15,Boyacá,15097,Boavita,MUJERES,2018,"2,558"
15,Boyacá,15104,Boyacá,AMBOS SEXOS,2018,"5,089"
15,Boyacá,15104,Boyacá,HOMBRES,2018,"2,623"
15,Boyacá,15104,Boyacá,MUJERES,2018,"2,466"
15,Boyacá,15106,Briceño,AMBOS SEXOS,2018,"2,198"
15,Boyacá,15106,Briceño,HOMBRES,2018,"1,184"
15,Boyacá,15106,Briceño,MUJERES,2018,"1,014"
15,Boyacá,15109,Buenavista,AMBOS SEXOS,2018,"4,409"
15,Boyacá,15109,Buenavista,HOMBRES,2018,"2,303"
15,Boyacá,15109,Buenavista,MUJERES,2018,"2,106"
15,Boyacá,15114,Busbanzá,AMBOS SEXOS,2018,"1,118"
15,Boyacá,15114,Busbanzá,HOMBRES,2018,556
15,Boyacá,15114,Busbanzá,MUJERES,2018,562
15,Boyacá,15131,Caldas,AMBOS SEXOS,2018,"3,143"
15,Boyacá,15131,Caldas,HOMBRES,2018,"1,557"
15,Boyacá,15131,Caldas,MUJERES,2018,"1,586"
15,Boyacá,15135,Campohermoso,AMBOS SEXOS,2018,"3,121"
15,Boyacá,15135,Campohermoso,HOMBRES,2018,"1,599"
15,Boyacá,15135,Campohermoso,MUJERES,2018,"1,522"
15,Boyacá,15162,Cerinza,AMBOS SEXOS,2018,"3,713"
15,Boyacá,15162,Cerinza,HOMBRES,2018,"1,790"
15,Boyacá,15162,Cerinza,MUJERES,2018,"1,923"
15,Boyacá,15172,Chinavita,AMBOS SEXOS,2018,"3,209"
15,Boyacá,15172,Chinavita,HOMBRES,2018,"1,580"
15,Boyacá,15172,Chinavita,MUJERES,2018,"1,629"
15,Boyacá,15176,Chiquinquirá,AMBOS SEXOS,2018,"56,054"
15,Boyacá,15176,Chiquinquirá,HOMBRES,2018,"26,740"
15,Boyacá,15176,Chiquinquirá,MUJERES,2018,"29,314"
15,Boyacá,15180,Chiscas,AMBOS SEXOS,2018,"3,994"
15,Boyacá,15180,Chiscas,HOMBRES,2018,"2,012"
15,Boyacá,15180,Chiscas,MUJERES,2018,"1,982"
15,Boyacá,15183,Chita,AMBOS SEXOS,2018,"8,045"
15,Boyacá,15183,Chita,HOMBRES,2018,"4,108"
15,Boyacá,15183,Chita,MUJERES,2018,"3,937"
15,Boyacá,15185,Chitaraque,AMBOS SEXOS,2018,"5,830"
15,Boyacá,15185,Chitaraque,HOMBRES,2018,"3,024"
15,Boyacá,15185,Chitaraque,MUJERES,2018,"2,806"
15,Boyacá,15187,Chivatá,AMBOS SEXOS,2018,"2,788"
15,Boyacá,15187,Chivatá,HOMBRES,2018,"1,396"
15,Boyacá,15187,Chivatá,MUJERES,2018,"1,392"
15,Boyacá,15189,Ciénega,AMBOS SEXOS,2018,"4,635"
15,Boyacá,15189,Ciénega,HOMBRES,2018,"2,293"
15,Boyacá,15189,Ciénega,MUJERES,2018,"2,342"
15,Boyacá,15204,Cómbita,AMBOS SEXOS,2018,"12,970"
15,Boyacá,15204,Cómbita,HOMBRES,2018,"8,046"
15,Boyacá,15204,Cómbita,MUJERES,2018,"4,924"
15,Boyacá,15212,Coper,AMBOS SEXOS,2018,"3,619"
15,Boyacá,15212,Coper,HOMBRES,2018,"1,892"
15,Boyacá,15212,Coper,MUJERES,2018,"1,727"
15,Boyacá,15215,Corrales,AMBOS SEXOS,2018,"2,498"
15,Boyacá,15215,Corrales,HOMBRES,2018,"1,274"
15,Boyacá,15215,Corrales,MUJERES,2018,"1,224"
15,Boyacá,15218,Covarachía,AMBOS SEXOS,2018,"2,806"
15,Boyacá,15218,Covarachía,HOMBRES,2018,"1,462"
15,Boyacá,15218,Covarachía,MUJERES,2018,"1,344"
15,Boyacá,15223,Cubará,AMBOS SEXOS,2018,"10,319"
15,Boyacá,15223,Cubará,HOMBRES,2018,"5,174"
15,Boyacá,15223,Cubará,MUJERES,2018,"5,145"
15,Boyacá,15224,Cucaita,AMBOS SEXOS,2018,"3,725"
15,Boyacá,15224,Cucaita,HOMBRES,2018,"1,893"
15,Boyacá,15224,Cucaita,MUJERES,2018,"1,832"
15,Boyacá,15226,Cuítiva,AMBOS SEXOS,2018,"1,798"
15,Boyacá,15226,Cuítiva,HOMBRES,2018,874
15,Boyacá,15226,Cuítiva,MUJERES,2018,924
15,Boyacá,15232,Chíquiza,AMBOS SEXOS,2018,"4,684"
15,Boyacá,15232,Chíquiza,HOMBRES,2018,"2,402"
15,Boyacá,15232,Chíquiza,MUJERES,2018,"2,282"
15,Boyacá,15236,Chivor,AMBOS SEXOS,2018,"2,479"
15,Boyacá,15236,Chivor,HOMBRES,2018,"1,340"
15,Boyacá,15236,Chivor,MUJERES,2018,"1,139"
15,Boyacá,15238,Duitama,AMBOS SEXOS,2018,"122,436"
15,Boyacá,15238,Duitama,HOMBRES,2018,"58,285"
15,Boyacá,15238,Duitama,MUJERES,2018,"64,151"
15,Boyacá,15244,El Cocuy,AMBOS SEXOS,2018,"4,215"
15,Boyacá,15244,El Cocuy,HOMBRES,2018,"2,152"
15,Boyacá,15244,El Cocuy,MUJERES,2018,"2,063"
15,Boyacá,15248,El Espino,AMBOS SEXOS,2018,"3,061"
15,Boyacá,15248,El Espino,HOMBRES,2018,"1,601"
15,Boyacá,15248,El Espino,MUJERES,2018,"1,460"
15,Boyacá,15272,Firavitoba,AMBOS SEXOS,2018,"6,662"
15,Boyacá,15272,Firavitoba,HOMBRES,2018,"3,230"
15,Boyacá,15272,Firavitoba,MUJERES,2018,"3,432"
15,Boyacá,15276,Floresta,AMBOS SEXOS,2018,"3,266"
15,Boyacá,15276,Floresta,HOMBRES,2018,"1,540"
15,Boyacá,15276,Floresta,MUJERES,2018,"1,726"
15,Boyacá,15293,Gachantivá,AMBOS SEXOS,2018,"2,789"
15,Boyacá,15293,Gachantivá,HOMBRES,2018,"1,459"
15,Boyacá,15293,Gachantivá,MUJERES,2018,"1,330"
15,Boyacá,15296,Gameza,AMBOS SEXOS,2018,"4,850"
15,Boyacá,15296,Gameza,HOMBRES,2018,"2,473"
15,Boyacá,15296,Gameza,MUJERES,2018,"2,377"
15,Boyacá,15299,Garagoa,AMBOS SEXOS,2018,"17,932"
15,Boyacá,15299,Garagoa,HOMBRES,2018,"8,552"
15,Boyacá,15299,Garagoa,MUJERES,2018,"9,380"
15,Boyacá,15317,Guacamayas,AMBOS SEXOS,2018,"1,865"
15,Boyacá,15317,Guacamayas,HOMBRES,2018,914
15,Boyacá,15317,Guacamayas,MUJERES,2018,951
15,Boyacá,15322,Guateque,AMBOS SEXOS,2018,"10,699"
15,Boyacá,15322,Guateque,HOMBRES,2018,"5,086"
15,Boyacá,15322,Guateque,MUJERES,2018,"5,613"
15,Boyacá,15325,Guayatá,AMBOS SEXOS,2018,"3,400"
15,Boyacá,15325,Guayatá,HOMBRES,2018,"1,702"
15,Boyacá,15325,Guayatá,MUJERES,2018,"1,698"
15,Boyacá,15332,Güicán,AMBOS SEXOS,2018,"4,279"
15,Boyacá,15332,Güicán,HOMBRES,2018,"2,153"
15,Boyacá,15332,Güicán,MUJERES,2018,"2,126"
15,Boyacá,15362,Iza,AMBOS SEXOS,2018,"1,947"
15,Boyacá,15362,Iza,HOMBRES,2018,961
15,Boyacá,15362,Iza,MUJERES,2018,986
15,Boyacá,15367,Jenesano,AMBOS SEXOS,2018,"7,200"
15,Boyacá,15367,Jenesano,HOMBRES,2018,"3,535"
15,Boyacá,15367,Jenesano,MUJERES,2018,"3,665"
15,Boyacá,15368,Jericó,AMBOS SEXOS,2018,"3,929"
15,Boyacá,15368,Jericó,HOMBRES,2018,"2,029"
15,Boyacá,15368,Jericó,MUJERES,2018,"1,900"
15,Boyacá,15377,Labranzagrande,AMBOS SEXOS,2018,"3,526"
15,Boyacá,15377,Labranzagrande,HOMBRES,2018,"1,898"
15,Boyacá,15377,Labranzagrande,MUJERES,2018,"1,628"
15,Boyacá,15380,La Capilla,AMBOS SEXOS,2018,"2,689"
15,Boyacá,15380,La Capilla,HOMBRES,2018,"1,366"
15,Boyacá,15380,La Capilla,MUJERES,2018,"1,323"
15,Boyacá,15401,La Victoria,AMBOS SEXOS,2018,"1,118"
15,Boyacá,15401,La Victoria,HOMBRES,2018,578
15,Boyacá,15401,La Victoria,MUJERES,2018,540
15,Boyacá,15403,La Uvita,AMBOS SEXOS,2018,"2,999"
15,Boyacá,15403,La Uvita,HOMBRES,2018,"1,520"
15,Boyacá,15403,La Uvita,MUJERES,2018,"1,479"
15,Boyacá,15407,Villa de Leyva,AMBOS SEXOS,2018,"16,139"
15,Boyacá,15407,Villa de Leyva,HOMBRES,2018,"7,898"
15,Boyacá,15407,Villa de Leyva,MUJERES,2018,"8,241"
15,Boyacá,15425,Macanal,AMBOS SEXOS,2018,"4,976"
15,Boyacá,15425,Macanal,HOMBRES,2018,"2,517"
15,Boyacá,15425,Macanal,MUJERES,2018,"2,459"
15,Boyacá,15442,Maripí,AMBOS SEXOS,2018,"5,741"
15,Boyacá,15442,Maripí,HOMBRES,2018,"3,163"
15,Boyacá,15442,Maripí,MUJERES,2018,"2,578"
15,Boyacá,15455,Miraflores,AMBOS SEXOS,2018,"8,847"
15,Boyacá,15455,Miraflores,HOMBRES,2018,"4,422"
15,Boyacá,15455,Miraflores,MUJERES,2018,"4,425"
15,Boyacá,15464,Mongua,AMBOS SEXOS,2018,"4,636"
15,Boyacá,15464,Mongua,HOMBRES,2018,"2,235"
15,Boyacá,15464,Mongua,MUJERES,2018,"2,401"
15,Boyacá,15466,Monguí,AMBOS SEXOS,2018,"4,234"
15,Boyacá,15466,Monguí,HOMBRES,2018,"1,993"
15,Boyacá,15466,Monguí,MUJERES,2018,"2,241"
15,Boyacá,15469,Moniquirá,AMBOS SEXOS,2018,"22,572"
15,Boyacá,15469,Moniquirá,HOMBRES,2018,"11,183"
15,Boyacá,15469,Moniquirá,MUJERES,2018,"11,389"
15,Boyacá,15476,Motavita,AMBOS SEXOS,2018,"5,569"
15,Boyacá,15476,Motavita,HOMBRES,2018,"2,739"
15,Boyacá,15476,Motavita,MUJERES,2018,"2,830"
15,Boyacá,15480,Muzo,AMBOS SEXOS,2018,"8,597"
15,Boyacá,15480,Muzo,HOMBRES,2018,"4,684"
15,Boyacá,15480,Muzo,MUJERES,2018,"3,913"
15,Boyacá,15491,Nobsa,AMBOS SEXOS,2018,"15,976"
15,Boyacá,15491,Nobsa,HOMBRES,2018,"7,664"
15,Boyacá,15491,Nobsa,MUJERES,2018,"8,312"
15,Boyacá,15494,Nuevo Colón,AMBOS SEXOS,2018,"5,121"
15,Boyacá,15494,Nuevo Colón,HOMBRES,2018,"2,629"
15,Boyacá,15494,Nuevo Colón,MUJERES,2018,"2,492"
15,Boyacá,15500,Oicatá,AMBOS SEXOS,2018,"2,821"
15,Boyacá,15500,Oicatá,HOMBRES,2018,"1,430"
15,Boyacá,15500,Oicatá,MUJERES,2018,"1,391"
15,Boyacá,15507,Otanche,AMBOS SEXOS,2018,"8,018"
15,Boyacá,15507,Otanche,HOMBRES,2018,"4,126"
15,Boyacá,15507,Otanche,MUJERES,2018,"3,892"
15,Boyacá,15511,Pachavita,AMBOS SEXOS,2018,"2,467"
15,Boyacá,15511,Pachavita,HOMBRES,2018,"1,279"
15,Boyacá,15511,Pachavita,MUJERES,2018,"1,188"
15,Boyacá,15514,Páez,AMBOS SEXOS,2018,"3,283"
15,Boyacá,15514,Páez,HOMBRES,2018,"1,738"
15,Boyacá,15514,Páez,MUJERES,2018,"1,545"
15,Boyacá,15516,Paipa,AMBOS SEXOS,2018,"33,535"
15,Boyacá,15516,Paipa,HOMBRES,2018,"16,146"
15,Boyacá,15516,Paipa,MUJERES,2018,"17,389"
15,Boyacá,15518,Pajarito,AMBOS SEXOS,2018,"2,390"
15,Boyacá,15518,Pajarito,HOMBRES,2018,"1,240"
15,Boyacá,15518,Pajarito,MUJERES,2018,"1,150"
15,Boyacá,15522,Panqueba,AMBOS SEXOS,2018,"1,717"
15,Boyacá,15522,Panqueba,HOMBRES,2018,841
15,Boyacá,15522,Panqueba,MUJERES,2018,876
15,Boyacá,15531,Pauna,AMBOS SEXOS,2018,"7,185"
15,Boyacá,15531,Pauna,HOMBRES,2018,"3,750"
15,Boyacá,15531,Pauna,MUJERES,2018,"3,435"
15,Boyacá,15533,Paya,AMBOS SEXOS,2018,"2,593"
15,Boyacá,15533,Paya,HOMBRES,2018,"1,376"
15,Boyacá,15533,Paya,MUJERES,2018,"1,217"
15,Boyacá,15537,Paz de Río,AMBOS SEXOS,2018,"4,285"
15,Boyacá,15537,Paz de Río,HOMBRES,2018,"2,097"
15,Boyacá,15537,Paz de Río,MUJERES,2018,"2,188"
15,Boyacá,15542,Pesca,AMBOS SEXOS,2018,"6,852"
15,Boyacá,15542,Pesca,HOMBRES,2018,"3,476"
15,Boyacá,15542,Pesca,MUJERES,2018,"3,376"
15,Boyacá,15550,Pisba,AMBOS SEXOS,2018,"1,763"
15,Boyacá,15550,Pisba,HOMBRES,2018,933
15,Boyacá,15550,Pisba,MUJERES,2018,830
15,Boyacá,15572,Puerto Boyacá,AMBOS SEXOS,2018,"46,736"
15,Boyacá,15572,Puerto Boyacá,HOMBRES,2018,"23,181"
15,Boyacá,15572,Puerto Boyacá,MUJERES,2018,"23,555"
